"","text","sentiment"
"7989","Russian Bombing in Syria Mistakenly Kills Three Turkish Soldiers","Very Negative"
"7990","French Police Arrest Another 26 in Troubled Paris Suburbs","Negative"
"7991","Danes See Russia as a  Leader  With  Advanced Capabilities ","Positive"
"7992","Kremlin Says East Ukraine Unlikely to Be Part of Deal With Trump","Negative"
"7993","France s Scandal Hit Fillon Calls for Inquiry to Be Dropped","Very Negative"
"7994","German Police Arrest Two Men Suspected of Planning Islamist Attack","Negative"
"7995","Exiled Former Maldives Leader Wants to Contest Presidency","Neutral"
"7996","Merkel  Governors Agree to Step Up Germany s Deportations","Neutral"
"7997","Sheep Shearers Race to Be Fastest at World Championships","Neutral"
"7998","Trump to Meet NATO Leaders for First Time May 25","Neutral"
"7999","Rebels Stage New Attacks  Condemn Duterte for Ending Talks","Very Negative"
"8000","Russia Calls Romania  a Clear Threat  and NATO Outpost  Ifax","Neutral"
"8001","In Romania  Corruption s Tentacles Grip Daily Life","Negative"
"8002","Bahrain Forces Kill 3 Fugitives  Arrest 7 Trying to Flee","Very Negative"
"8003","Kenya Court Blocks Closing of World s Biggest Refugee Camp","Neutral"
"8004","Malaysian Ship With Aid for Rohingya Arrives in Yangon","Neutral"
"8005","Iraq Puts Out Fires at Qayyara Oil Field in Northern Iraq  Ministry","Neutral"
"8006","Japan Took in Just 28 Refugees in 2016  Despite Record Applications","Neutral"
"8007","Germany  2 Alleged Extremists Held in Possible Attack Plan","Very Negative"
"8008","China to Start Fingerprinting Foreign Visitors","Neutral"
"8009","Strong Global Sales Drive Nissan Quarterly Profit Higher","Neutral"
"8010","Iranians Once Shrugged Off Trump s Bluster  Now They re Worried ","Negative"
"8011","Trump  in Phone Call With China s Xi  Agrees to Honor  One China  Policy","Positive"
"8012","Once Reviled Scavenger Bird Now the Pride of Its Indian Home","Neutral"
"8013","HSBC Analysts Expect Mainstream Candidate to Win French Election","Positive"
"8014","German Exports Hit New High in 2016  Trade Surplus Widens","Neutral"
"8015","China Jails Former Chief of State Owned Automaker FAW for Graft","Negative"
"8016","Impeached S  Korea Leader Cancels Questioning Over Scandal","Negative"
"8017","US Woman Retracts Claim Boyfriend Innocent in Bali Killing","Very Negative"
"8018","Bahrain Says Kills Three Fugitives in Gunbattle at Sea","Negative"
"8019","South Korean Artists Sue Impeached Park Over Cultural Blacklist","Negative"
"8020","Making Mannequins an Unlikely Business in Egyptian Village","Negative"
"8021","Asian Stocks Cheered by Trump Promise to Cut Business Taxes","Positive"
"8022","Philippine Minister Says Mine Closures in Watershed Areas Non Negotiable","Neutral"
"8023","China s Response to THAAD Does Not Warrant South Korean Action  Minister","Neutral"
"8024","Eight Countries Sign Up to Counter Trump s Global Anti Abortion Move","Neutral"
"8025","Palestinian Gunman Wounds 6 Israelis in Attack Near Market","Very Negative"
"8026","Chance and Challenge  Japan Inc Worried but Hopeful on Trump","Neutral"
"8027","Islamic State Linked Group Claims Rocket Attack on Israeli Resort","Negative"
"8028","Lawyers for South Korea s Park Reject Questioning  Prosecution Says","Negative"
"8029","Russia s Putin to Travel to China in May  RIA Cites Ambassador","Neutral"
"8030","US Officials Stop Vetting Nauru Refugees for Resettlement","Neutral"
"8031","China to Take Fingerprints of Foreign Visitors as Security Step","Neutral"
"8032","China Vice Premier Says Falsifying Economic Data Will Be Punished  Paper","Very Negative"
"8033","Indonesian Bound Boat Capsizes Off Sabah  13 Feared Drowned","Neutral"
"8034","Panama Canal Authority Assures Safety After Report on Wear","Neutral"
"8035","Indonesia Military Accepts Australian Apology for Insult","Negative"
"8036","Philippine Minister Says Mine Closures in Watershed Areas Non Negotiable","Neutral"
"8037","New Zealand Men Convicted of Gay Sex to Have Records Wiped","Negative"
"8038","Report   El Chapo  Guzman s Sons Wounded in Cartel Attack","Negative"
"8039","Peru s Government Proposes to Legalize Medicinal Marijuana","Neutral"
"8040","China Praises Trump s Letter to Xi  Belated Well Wishes","Neutral"
"8041","Support Growing for Amending Libya Government Leadership  U N  Official","Positive"
"8042","El Salvador Arrests TV Radio Host  27 Others in Drugs Case","Neutral"
"8043","US Officials Stop Vetting Nauru Refugees for Resettlement","Neutral"
"8044","Canada Warns Trump Administration Over Talk of US Tariffs","Neutral"
"8045","Yemen Backtracks on Suspending U S  Raids After Civilian Casualties","Neutral"
"8046","Boris Johnson  British Foreign Secretary  Drops Dual U S  Citizenship","Neutral"
"8047","Rio Electoral Court  Gov Should Step Down for Power Abuse","Very Negative"
"8048","Guatemala Arrests Supreme Court Judge in Corruption Probe","Neutral"
"8049","Assassins Are Killing Ukraine s Rebel Chiefs  but on Whose Orders ","Negative"
"8050","Once Reviled Scavenger Bird Now the Pride of Its Indian Home","Neutral"
"8051","Mexico  Central America to Discuss Migration Under Trump  Ambassador","Neutral"
"8052","Ljubisa Beara  Who Oversaw Massacre at Srebrenica  Dies at 77","Very Negative"
"8053","Trump to Abe   U S  Japan Alliance is the Cornerstone of Peace and Stability ","Very Positive"
"8054","Paraguay Gives Remains of Military Dictatorship Victims to Families","Neutral"
"8055","Mexican Government Rejects Findings of Misconduct in Missing Students Case","Negative"
"8056","UN Chief  Tanzanian to Lead Hammarskjold Air Crash Review","Neutral"
"8057","Trump to Iran s Rouhani  Better Be Careful","Positive"
"8058","Hundreds of Beached Whales Die in New Zealand","Negative"
"8059","Modi Faces Biggest Election Test Since 2014 Landslide","Neutral"
"8060","After Daring Voyage to U S   Haitians  Dreams End in Deportation","Positive"
"8061","Manhunt for Peru s Fallen Ex President Starts in California","Negative"
"8062","U S  Strike in Iraq Targets Islamic State Militant From France","Negative"
"8063","Freedom Granted to Man Who Beheaded Bus Passenger in Canada","Neutral"
"8064","Breaking Up the Family as a Way to Break Up the Mob","Very Negative"
"8065","17 Killed in Stampede at Angolan Football Stadium","Very Negative"
"8066","Brazil Judge Approves Promotion of Temer Ally With Legal Caveat","Neutral"
"8067","As Fighting Escalates in Ukraine  Attention Focuses on Donald Trump","Neutral"
"8068","Iranian President Urges  Respect and Reverence  for Country","Very Positive"
"8069","Stampede at Angolan Stadium Kills 17  Injures Scores","Very Negative"
"8070","Cameroon Police Kill Two in Protests in English Speaking Northwest","Very Negative"
"8071","Artwork on Sex  Passion and Sensuality Up for Sale at Sotheby s","Positive"
"8072","A Video  a Wheelchair  a Suitcase  Mystery of Vanished Tycoon Deepens","Negative"
"8073","The Latest  Doctor Says Prognosis for Polish PM Is Good","Positive"
"8074","UN Chief Urges Nations to Be More Generous to Refugees","Very Positive"
"8075","Nigeria s Anti Graft Body Seizes  9 8 Million From State Oil Firm Ex Boss","Negative"
"8076","Where Camels Race and Win Beauty Contests","Very Positive"
"8077","Yemen Rebels Call on U N  to Investigate Bombings  Dismiss Peace Envoy","Positive"
"8078","Peru Says Wanted Ex President Likely in U S   May Flee to Israel","Negative"
"8079","French Minister Fears  Disappointment  in Syria Talks","Very Negative"
"8080","500 Kilogram Woman Leaves Egypt to India for Surgery","Neutral"
"8081","Boko Haram Kills Seven Nigerian Soldiers in Ambush","Very Negative"
"8082","Belgian Model Becoming Public Face of Intersex People","Neutral"
"8083","Brazil Supreme Court Judge Calls for Drugs Legalization to Beat Gangs","Neutral"
"8084","Italy to Speed Up Migrant Asylum Decisions  Deportations","Neutral"
"8085","Suspect in Louvre Attack Placed Under Formal Investigation  Source","Very Negative"
"8086","Abe  Optimistic  About Positive Outcome to Trade Talks With Trump","Positive"
"8087","U N  Secretary General Kicks Off Middle East Tour","Neutral"
"8088","Polish Prime Minister Hurt in Car Crash but Prognosis Good","Negative"
"8089","Polish PM Flown to Warsaw Hospital After Car Crash","Negative"
"8090","Mexico s Own Populist Politician Softens Tone in Bid for Presidency","Neutral"
"8091","German Defense Minister Visits US  Calls NATO Demands  Fair ","Positive"
"8092","African Nations Increasingly Silence Internet to Stem Protests","Negative"
"8093","Trump Says His Administration Committed to Japan s Security","Neutral"
"8094","Chaos on a Hong Kong Subway","Negative"
"8095","Ex U S  Army Reservist Gets 11 Years Prison for Islamic State Support","Neutral"
"8096","Colombian Prosecutors on Odebrecht Graft Case to Travel to Brazil","Negative"
"8097","Louvre Machete Attack Suspect Faces Attempted Murder Charge","Very Negative"
"8098","Syrian Dissident Says War  Over  as States Cut Aid to Rebels","Negative"
"8099","Hungary s Orban Renews Attack on Influence of George Soros","Negative"
"8100","Liberians Accuse 2 Boats of Illegal Fishing  Seek  1 Million","Very Negative"
"8101","Yemen s Wheat Stocks Will Run Out at End of March  U N ","Neutral"
"8102","Trump Has Richard Gere Asking   Where s the Beef  ","Neutral"
"8103","German  Dutch Militaries Agree to Deepen Cooperation  Source","Neutral"
"8104","Army Helicopter Downed in Fighting Near Libyan Oil Field","Neutral"
"8105","Shootouts in Mexico Show Trump s Drug Cartel Fight Will Be Tough","Neutral"
"8106","France Watches Skies for Russian Wargames  Domestic Drone Threat","Negative"
"8107","A Rare Survivor of a Philippine Drug Raid Takes the Police to Court","Neutral"
"8108","A Slap on the Wrist for Aiding Migrants","Negative"
"8109","Lebanon to Sue Suspect in Istanbul Deadly New Year s Attack","Very Negative"
"8110","German Comedian Is Told Not to Repeat Lewd Lines About Erdogan","Neutral"
"8111","Nice Moves Mementoes for Attack Victims  Plans Online Archive","Neutral"
"8112","Vatican Laughs Off News Spoof Amid Conservative Criticism","Very Negative"
"8113","UK Shuts Down Contentious Probe Into Iraq War Abuse Claims","Very Negative"
"8114","Gruesome Videos  Not Officials  Tell of Brazil Prison Deaths","Neutral"
"8115","Not Now  Nicola  Scottish Town Sees No Haste for New Independence Bid","Neutral"
"8116"," We See You  Romanian Activists Become Potent Political Force","Neutral"
"8117","Peru Asks World to Help Find Fugitive Ex President Toledo","Neutral"
"8118","Trump Adopts a Harder Line on Israeli Settlements","Neutral"
"8119","Brazilian State Indicts Police Officers for Refusing to Work","Negative"
"8120","Swiss Consider Citizenship for Third Generation Foreigners","Neutral"
"8121","Germany Says U S  Demand for More NATO Burden Sharing Is  Fair ","Positive"
"8122","Croatian Leaders Tread Softly in Face of World War Two Revisionism","Neutral"
"8123","Brazil s Espirito Santo State Says Reaches Deal to End Police Strike","Negative"
"8124","Bosnian Serb Convicted of Genocide in Srebrenica Dies","Very Negative"
"8125","London s Ancient Past Goes on Show After Rail Tunnel Digs","Negative"
"8126","Nigeria Seizes  10 Million From Ex State Oil Manager","Neutral"
"8127","Italy Seeks to Unclog Court Bottleneck of Asylum Seeker Appeals","Neutral"
"8128","Charity Seeks to Reverse UK s End to Child Migrant Program","Neutral"
"8129","Exclusive U N  Set to Defer Report on Companies With Israeli Settlement Ties","Neutral"
"8130","Over 50 Killed by Army in Central Congo Clashes","Negative"
"8131","From Arizona to Eritrea  a Deadly Start to 2017 for Migrants  IOM","Negative"
"8132","Romanian Speaker Charged With Lying Can Go on Trial","Negative"
"8133","Trump Says Israel Should Be  Reasonable  in Peace Process","Very Positive"
"8134","Trump Signals Support for Ukraine in Letter to Lithuanian President","Positive"
"8135","794 Lbs of Cocaine Worth  62M Washes Up on English Beach","Neutral"
"8136","Kenya Declares Worsening Drought a National Disaster","Very Negative"
"8137","Lithuanian Tourism Brouhaha After Photos Used From Elsewhere","Neutral"
"8138","Iran Says Has Smashed Islamic State Linked Cell Agency","Neutral"
"8139","Trump Predicts Level Playing Field on Trade With China Soon","Neutral"
"8140","EU s Mogherini U S  Says Will Fully Implement Iran Nuclear Deal","Neutral"
"8141","UN  Yemen Fighting Displaced Tens of Thousands More People","Very Negative"
"8142","Thai Court to Try Activist for Sharing BBC Story About King","Neutral"
"8143","Syrian Dissident Launches New Opposition Bloc From Lebanon","Very Negative"
"8144","Germany Ups Criticism of Russian Opposition Leader s Trial","Very Negative"
"8145","Hong Kong Police Arrest Man After 18 Injured in Subway Fire","Negative"
"8146","Putin Says Could Meet Trump in Slovenia  but Choice Not Moscow s Alone","Neutral"
"8147","Analysis  Trump s Hostility to Help Keep Iran s Rouhani in Office  but Make His Life Harder","Neutral"
"8148","Turkish Military Says Russia Had Coordinates of Soldiers Hit in Air Strike","Negative"
"8149","Suicide Bombings Kill 10  Wound 33 in Mosul  Baghdad","Very Negative"
"8150","Syria s Aleppo Takes First Tiny Steps Toward Recovery","Neutral"
"8151","Despite Protests  Many Britons Back Prime Minister s Attempt to Court Trump","Negative"
"8152","In Welcoming Shinzo Abe  Trump Affirms U S  Commitment to Defending Japan","Positive"
"8153","The Latest  German Police Dispute Nationalists  Crime Claim","Very Negative"
"8154","Nighttime Philippine Quake Kills at Least 4  Injures 126","Negative"
"8155","A Rich  Apprentice  Host in Politics  But This Mayor Says He s No Trump","Negative"
"8156","Earthquake in Southern Philippines Kills Four  Damages Infrastructure","Very Negative"
"8157","Fashion Show Kicks Off Brussels Chocolate Fair","Positive"
"8158","Families of Victims of Philippines Drug Crackdown Win Legal Challenge","Positive"
"8159","Hong Kong Subway Fire Injures at Least 17 People","Neutral"
"8160","Trump Says His Administration Committed to Japan s Security","Neutral"
"8161","Regional Military Force in Gambia Being Reduced to 500","Neutral"
"8162","Amnesty International Urges Myanmar to Halt Copper Mine Work","Neutral"
"8163","Greeks Prepare to Evacuate 75 000 to Defuse WWII Bomb","Negative"
"8164","Freezing Winter Makes Record Season for Czech Lake Skating","Negative"
"8165","At Least 17 Hurt in Fire at Busy Hong Kong Subway Station","Negative"
"8166","Iraqi PM  in Call With Trump  Requests End to Travel Ban","Neutral"
"8167","Merkel to Testify Before German Parliament Panel Probing NSA","Neutral"
"8168","Police Whistleblower Suing Ireland Over Sex Abuse Claims","Negative"
"8169","Book Advising Indian Students to Kill Kittens Sparks Outrage","Very Negative"
"8170","French Presidential Hopeful Macron Courts US Climate Experts","Positive"
"8171","Suicide Bombings Kill 10  Wound 33 in Mosul  Baghdad","Very Negative"
