"","text","sentiment"
"7508","Sharpton Ally Sues New Jersey for Arrest at Takeover Hearing","Negative"
"7509","The Latest  Authorities Say Man Shot Self During Standoff","Neutral"
"7510","Company Accused of Scamming 9 11  NFL Concussion Victims","Negative"
"7511","The Court Arguments on Trump s Travel Ban  What You Need to Know","Neutral"
"7512","Delaware Governor Eyes Independent Review of Prison Uprising","Very Negative"
"7513","Betsy DeVos Confirmed as Education Secretary  Pence Breaks Tie","Negative"
"7514","Grammy Museum Plans East Coast Experience in New Jersey","Neutral"
"7515","Raise Your Glass to Kentucky Bourbon s Rising Economic Kick","Neutral"
"7516","Police  Woman Called 911 to Say She Shot Her Ex in the Head","Neutral"
"7517","Hearing Set for Men Accused of Scamming  4M  From Government","Negative"
"7518","The Latest  79 Year Old Doctor on Trial in Kickback Scheme","Neutral"
"7519","Lawyer Asks Indiana Court to Order Release of Pence Emails","Neutral"
"7520","Homeland Security Sec Doesn t Expect to Meet Immigration Agent Hiring Goals Within Two Years","Neutral"
"7521","3 Aboard Medical Helicopter Survive Crash in Kentucky","Negative"
"7522","How Senators Voted on Betsy DeVos","Neutral"
"7523","30 Year Sentence for Man Who Burned Florida Mosque Attended by Omar Mateen","Negative"
"7524","Sheriff  Autistic Girl Was Caged  Child Abuse Charges Filed","Negative"
"7525","Post White House  Biden Collaborating With 2 Universities","Neutral"
"7526","DeVos Confirmed as U S  Education Secretary as Pence Breaks Tie","Negative"
"7527","The Latest  Should Man Face Trial in Officer s  72 Shooting ","Neutral"
"7528","Minnesota Governor to Undergo Surgery for Cancer in March","Negative"
"7529","Pence Casts Historic Vote for DeVos","Neutral"
"7530","Liberty and Justice Are Expecting  Egg in DC Bald Eagle Nest","Positive"
"7531","Homeland Security Secretary Expects Wall to Be  Under Way  Within Two Years","Neutral"
"7532","If You Ghost Do You Throw Shade  U S  Dictionary Adds New Words","Neutral"
"7533","The Latest  Kelly Says Trump Order Isn t Muslim Ban","Neutral"
"7534","Two Republican Senators Seek to Slash Legal U S  Immigration","Neutral"
"7535","Homeland Security Chief Regrets Rapid Rollout of Trump Travel Ban","Neutral"
"7536","Kanye West Deletes Tweets on Trump  Produces Trump Dis Track","Neutral"
"7537","Lawsuit  MetLife Failed to Pay Workers  50M in Overtime","Negative"
"7538","GOP Leaders Advise House Members on Dealing With Protests","Negative"
"7539","Charlottesville City Council Votes to Remove Lee Statue","Neutral"
"7540","U S  House Speaker Says Obamacare Replacement Will Pass This Year","Neutral"
"7541","The Latest  Brady  Belichick Address Huge Crowd in Boston","Neutral"
"7542","Police  Man in Lingerie Fought  Threatened Officers","Negative"
"7543","Minnesota Gov  Dayton Schedules Cancer Surgery for March","Negative"
"7544","Trump  U S  Appeals Court Should Go His Way on Immigration Order","Neutral"
"7545","DC Police  Robbery Suspect Shot When He Refused to Drop Gun","Very Negative"
"7546","US Job Openings Remain at Mostly Healthy Level in December","Positive"
"7547","Massachusetts Couple Names Son Born During Super Bowl Brady","Positive"
"7548","Report  Cost of Upgrading Flint s Water Plant Rises to  108M","Neutral"
"7549","Undercover Officer Fatally Shoots Man During Drug Deal","Negative"
"7550","Markets Right Now  Stocks Notch Tiny Gains  Nasdaq at Record","Positive"
"7551","First Amendment Support Climbing Among High School Students","Positive"
"7552","Man Surprises Girlfriend With Super Bowl TV Ad Proposal","Positive"
"7553","Pennsylvania Lawmaker Drops Plan to Name Bridge for Biden","Neutral"
"7554","Watchdog Sues Trump EPA Pick to Disclose Contact With Companies","Negative"
"7555"," A Mistake   GOP Downplays Puzder s Housekeeper Issue","Very Negative"
"7556","Missing Theft Suspect Is Found Hiding in His Own Basement","Negative"
"7557","Student Dead After Frat Fall  Help Not Called for 12 Hours","Neutral"
"7558","Meteor Lights Up the Night Sky Over Illinois and Wisconsin","Neutral"
"7559","Lawsuit Filed Over Fatal New Orleans Deputy Shooting","Negative"
"7560","Trump on Twitter  Feb 7  Putin  Iran  Betsy Devos","Neutral"
"7561","Dollar General Plans to Create 1 000 Jobs in Georgia in 2017","Neutral"
"7562","Prosecutors Want Option to Retry 3 Men Freed After 20 Years","Neutral"
"7563","US Trade Deficit Last Year Hit Highest Level Since 2012","Neutral"
"7564","Coroner  Woman Dies After Getting Stuck in Clothing Drop Box","Very Negative"
"7565","Corrections Recruit Arrested  Fired After 1 Week on the Job","Neutral"
"7566","Former Ohio State Running Back Gets Probation for Assault","Negative"
"7567","Ghosting  Shade  Microaggression Hit Merriam Webster Website","Negative"
"7568","California Today  Granddaughter of Cesar Chavez Comes Home","Neutral"
"7569","3 Officers Attacked by Inmate at North Carolina Prison","Very Negative"
"7570","The Latest  Trump Says He s Sleeping 4 5 Hours a Night","Neutral"
"7571","Defense  NYC Runner Slay Suspect  Entitled to Fairness ","Negative"
"7572","Trump s Pick for Labor Secretary Admits to Employing Illegal Immigrant","Negative"
"7573","Fired Lawyer Says Public Defender s Office Is Too Political","Neutral"
"7574","April Trial Date Set for Haitian Politician  Ex Coup Leader","Neutral"
"7575","Police  Woman Shot  Wounded After Hitting Officer With Car","Neutral"
"7576","Witnesses Help Rescue Pilot  84  From Fiery Plane Crash","Neutral"
"7577","Hillary Clinton Releases Video Statement   Future Is Female ","Neutral"
"7578","Christie Brinkley Returns to SI Swimsuit Issue at Age 63","Negative"
"7579","Flight Attendants Fight Human Trafficking With Eyes in the Sky","Neutral"
"7580","U S  Must Go on Taking Refugees  EU Migration Chief to Say in Washington","Neutral"
"7581","Authorities  Suspect in 3 Slayings Dead After Motel Standoff","Very Negative"
"7582","Atlanta Solar Company Completes Project on Jimmy Carter Land","Neutral"
"7583","Brothers Die After Snowmobiles Plunge Through Thin Lake Ice","Negative"
"7584","Police to Monitor School Buses After Deadly Tennessee Crash","Very Negative"
"7585","Someone Bid  100 000 for a Cheeto That Looks Like Harambe","Positive"
"7586","From Disputes to a Breakup  Wounds Still Raw After U S  Election","Very Negative"
"7587","10 Things to Know for Wednesday","Neutral"
"7588","Betsy DeVos s Rocky Path as Trump s Pick for Education Secretary","Negative"
"7589","How 2 Refugees Were Vetted Even Before Trump s Travel Ban","Neutral"
"7590","Mike Pence s Vote on a Cabinet Nominee Would Be Historic","Neutral"
"7591","DeVos Is Confirmed as Education Secretary  Melania Trump Settles Libel Suit Against Blogger","Neutral"
"7592","Woman in Vatileaks Trial Got Messages via Confession Box  Book","Negative"
"7593","Firms Bumped as Finalists for Pot Licenses Fight for Answers","Negative"
"7594","Trump s Church Politics Idea Has Wide Reach  Beyond GOP Base","Neutral"
"7595","DHS Chief  Travel  Immigration Ban Should Have Been Delayed","Negative"
"7596","DeVos Ekes Out Confirmation Win as Pence Casts Historic Vote","Positive"
"7597","Trump Advisers  Tax Credit Plan for Infrastructure Has Risks","Negative"
"7598","House GOP Advises Members on Handling Anti Trump Protests","Negative"
"7599","AP Explains  Can Trump Deny Funds to Sanctuary Cities ","Negative"
"7600","AP FACT CHECK  No Evidence That Media Ignores Terror Attacks","Neutral"
"7601","Trump Says Media  Doesn t Want to Report  Extremist Attacks","Very Negative"
"7602","Republicans Mum as Trump Adopts Obama Tactics","Neutral"
"7603","Military Leaders Say Budget Caps Are Crippling Armed Forces","Negative"
"7604"," 9th Circus   Scholars Say Court s Liberal Rep Is Overblown","Negative"
"7605","Defective Axle Blamed for 2013 Fiery North Dakota Derailment","Very Negative"
"7606","Judges Hammer Attorneys on Both Sides of Travel Ban Case","Neutral"
"7607","At a Cool  250M  LA Mega Mansion Is Priciest Listing in US","Positive"
"7608","Police  Naked Man Steals Taxi  Drives Through Posh Park","Negative"
"7609","Citizens United Lawyer Targets Texas Campaign Finance Laws","Neutral"
"7610","Fashion Themed Trip on Queen Mary 2 Ship to Host Iris Apfel","Neutral"
"7611","Andrew Puzder  Trump s Labor Pick  Admits to Hiring Undocumented Maid","Negative"
"7612","The Bunnies Are Back in Town  Playboy Club Reopening in NYC","Neutral"
"7613","Judge Ponders Trial for Man Never Prosecuted in  72 Shooting","Negative"
"7614","Dozens Plead Guilty  but Doctor Goes to Trial in  200M Fraud","Very Negative"
"7615","Patriots Take Victory Lap  Parade Boston for Super Bowl Win","Very Positive"
"7616","Facebook Takes Search Warrant Challenge to NY s Top Court","Neutral"
"7617","Man Pleads Not Guilty in Case Based Partly on Pacemaker Data","Positive"
"7618","Voters Await Economic Revival in a Part of Pro Trump America","Neutral"
"7619","Voters Await Economic Revival in a Part of Pro Trump America","Neutral"
"7620","Justice Ginsburg Laments Partisanship in Speech at Stanford","Neutral"
"7621","Today in History","Neutral"
"7622","Baylor Assistant Fired  Charged With Soliciting Prostitute","Neutral"
"7623","Woman Arrested After Nashville Officer Died Trying to Save Her  Police Say","Negative"
"7624","Trump Seems to Side With Russia in Comments on Ukraine","Neutral"
"7625","Elliott Abrams Is Trump s Leading Candidate for Deputy Secretary of State  Source","Neutral"
"7626","IMF  Greece s Debts Are Still Unsustainable Despite Progress","Negative"
"7627","From  Repeal  to  Repair   Campaign Talk on Health Law Meets Reality","Neutral"
"7628","How Trump Chose His Supreme Court Nominee","Positive"
"7629","Willie Nelson Cancels 3 California Shows Because of Illness","Negative"
"7630","Idaho Judge Makes Celibacy Until Marriage a Condition of a Rapist s Probation","Neutral"
"7631","Details of Abuse  Written on Plywood  Lead to Pennsylvania Man s Arrest","Neutral"
"7632","Confirmation of Betsy DeVos for Education Post Stalls as Both Sides Dig In","Negative"
"7633","John Platt  C I A  Officer Who Befriended K G B  Agent  Dies at 80","Negative"
"7634","Doctor Removes 130 Pound Tumor From Mississippi Man","Neutral"
"7635","Elliott Abrams  Neoconservative Who Rejected Trump  May Serve Him","Negative"
"7636","The Latest  Patagonia to Boycott Outdoor Retailer in Utah","Negative"
"7637","Scholars   Liberal  Reputation of 9th Circuit Overblown","Negative"
"7638","Ex Seattle Port CEO Speaks Out After Resignation","Negative"
"7639","Three Arrested in  93 Los Angeles Arson Fire Called Deadliest in California","Neutral"
"7640","Correction  House Email Privacy Story","Neutral"
"7641","Former NBA Star Rodman Gets Probation in Freeway Crash","Negative"
"7642","Rapper The Game Sentenced for Punching Los Angeles Policeman","Neutral"
"7643","California Is Not  Out of Control   Leaders Tell Trump","Negative"
"7644","Democrats Question Independence of Trump Supreme Court Nominee","Positive"
"7645","Transients Plead Guilty in Killings of Tourist  Yoga Teacher","Negative"
"7646","Super Bowl Generates Mixed Results for Nevada Odds Makers","Positive"
"7647","Dartmouth to Compensate Neighbors Impacted by Lab Dump","Negative"
"7648","The Latest  California Official Vows to Fight Any Defunding","Neutral"
"7649","Prosecutors Drop Charges for 3 Arrested on Inauguration Day","Neutral"
"7650","Civil Rights Groups Changing Tactics Following Sessions Loss","Negative"
"7651","A Look at the Judges Who Will Rule on Trump s Travel Ban","Neutral"
"7652","Scott  Senate s Sole Black Republican  Defends Sessions","Neutral"
"7653","U S  Governors Send 428 Project List for Trump s Infrastructure Plan","Neutral"
"7654","Ex DEA Agent Gets 1 Year of Probation for Strip Club Lie","Negative"
"7655","Chicken Farmers Say Processors Treat Them Like Servants","Neutral"
"7656","Moldova Man Accused in  25M Phishing Scam Pleads Guilty","Very Negative"
"7657","The Latest  Schools Close Ahead of Northeast Snowstorm","Neutral"
"7658","Iowa GOP s Public Sector Union Bill Similar to Wisconsin","Neutral"
"7659"," She Persisted  Turns Into Rallying Cry for Liberals","Negative"
"7660","Ivanka Trump Reported to Have Stepped Down as Murdoch Trustee","Negative"
"7661","Pentagon Unit Considered Setting Up a Secret Overseas Prison","Negative"
"7662","Exploitation Draft Plan","Negative"
"7663","Iowa Lawmakers Champion Bill to Limit Public Sector Unions","Neutral"
"7664","Ex DEA Agent Spared Prison Over Concealed Strip Club Ties","Negative"
"7665","Dem Senator  Court Pick Calls Trump s Words  Demoralizing ","Negative"
"7666","California Warehouse Had Many City Visits Before Deadly Fire  Documents","Negative"
"7667","Arkansas Doctors Could Be Sued Over Banned Abortion Method","Very Negative"
"7668","Alleged 9 11 Plotter Blasts Obama in Letter From Guantanamo","Neutral"
"7669","Chicago Man Faces Hate Crime Charge in Synagogue Vandalism","Very Negative"
"7670","Why the Defense Dept  Is Looking to Lease Space in Trump Tower","Neutral"
"7671","U S  Federal Court Dismisses Appeal by Peabody Creditors","Positive"
"7672","The Latest  Victim s Family Relieved That Settlement Reached","Neutral"
"7673","Former Navy Chaplain Gets 30 Years in Child Pornography Case","Neutral"
"7674","The Latest  California Retains Drought Measures","Negative"
"7675","After Extradition of El Chapo  US Prosecutors Seek a Rival","Negative"
"7676","Virginia GOP Moves to Fire Watchdog Over Inmate Death Case","Negative"
"7677","Pentagon  Airstrikes in Syria Killed 11 Al Qaida Operatives","Negative"
"7678","How Senators Voted on Jeff Sessions","Neutral"
"7679","Rutgers Moves to Honor Slaves  1st Black Graduate","Neutral"
"7680","The Latest  Oakland Union Official  Fire Chief Is on Leave","Neutral"
"7681","Arizona Man Gets 30 Year Sentence in Texas Attack Inspired by ISIS","Negative"
"7682","A Look at the Job of Education Secretary","Neutral"
"7683","How Major US Stock Market Indexes Fared on Wednesday","Neutral"
"7684","Legal Battle Over Travel Ban Pits Trump s Powers Against His Own Words","Neutral"
"7685","Spicer Responds to King Letter on Sessions","Neutral"
"7686","Penn State Seeks to Overturn Verdict for Ex Assistant Coach","Negative"
"7687","Former Contractor Indicted in Top Secret Document Theft","Neutral"
"7688","Muslim Police Officer Says She Was Harassed by NY Colleagues","Negative"
"7689","House Democrats Ratchet Up Fighting Words Against Trump","Neutral"
"7690","Labor Secretary Nominee Addresses Conflicts of Interest","Negative"
"7691","Police Release Video of Kobe Bryant Memorabilia Theft","Neutral"
"7692","Fire That Destroyed South Texas Mosque Ruled Arson","Negative"
"7693"," Nevertheless  She Persisted   How Senate s Silencing of Warren Became a Meme","Neutral"
"7694","Illinois Budget Deal Hits Snag After Key Pension Bill Fails","Very Negative"
"7695","Los Angeles Agrees to  1 5 Million Settlement in Fatal Shooting by Police","Negative"
"7696","Grandson of Late Mob Boss Gotti Pleads Guilty to Drug Charges","Negative"
"7697","Trump Is 2nd President to Tout Unfinished Intel Factory","Very Negative"
"7698","Kennedy Family Members Active in Politics","Neutral"
"7699","U S  States See Favorable Conditions for Gas Tax Hikes","Neutral"
"7700"," Sanctuary Cities  Ban May Let Texas Oust Elected Officials","Neutral"
"7701","Texas Mosque Fire Called Arson  Reward Offered  ATF","Positive"
